USER	PID	%CPU	%MEM	VSZ	RSS	TTY	STAT	START	TIME	COMMAND	GENE
root	1125	0.0	0.1	116800	23020	?	Ssl	12月11	0:00	/usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal	0
rtkit	1148	0.0	0.0	153148	3200	?	SNsl	12月11	0:00	/usr/libexec/rtkit-daemon	0
root	1249	0.0	0.0	316640	10184	?	Ssl	12月11	0:00	/usr/lib/upower/upowerd	0
whoopsie	1610	0.0	0.0	253452	15992	?	Ssl	12月11	0:00	/usr/bin/whoopsie -f	0
kernoops	1613	0.0	0.0	11256	444	?	Ss	12月11	0:00	/usr/sbin/kerneloops --test	0
kernoops	1621	0.0	0.0	11256	448	?	Ss	12月11	0:00	/usr/sbin/kerneloops	0
denjo	1665	0.0	0.0	19968	10728	?	Ss	12月11	0:00	/lib/systemd/systemd --user	0
denjo	1666	0.0	0.0	104504	3776	?	S	12月11	0:00	(sd-pam)	1
denjo	1671	0.3	0.1	3054768	20404	?	S<sl	12月11	6:30	/usr/bin/pulseaudio --daemonize=no --log-target=journal	1
denjo	1673	0.0	0.1	657996	25360	?	SNsl	12月11	0:00	/usr/libexec/tracker-miner-fs	1
denjo	1677	0.0	0.0	8792	5924	?	Ss	12月11	0:01	/usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only	1
denjo	1691	0.0	0.0	238340	7932	?	Ssl	12月11	0:00	/usr/libexec/gvfsd	1
denjo	2008	0.0	0.0	312868	8244	?	Sl	12月11	0:00	/usr/libexec/gvfsd-trash --spawner :1.3 /org/gtk/gvfs/exec_spaw/0	2
denjo	3112	0.0	0.0	386596	9176	?	Sl	12月11	0:00	/usr/libexec/gvfsd-network --spawner :1.3 /org/gtk/gvfs/exec_spaw/1	2
denjo	3127	0.0	0.0	313736	8968	?	Sl	12月11	0:00	/usr/libexec/gvfsd-dnssd --spawner :1.3 /org/gtk/gvfs/exec_spaw/3	2
denjo	17739	0.0	0.0	278444	11312	?	Sl	13:21	0:00	/usr/libexec/gvfsd-http --spawner :1.3 /org/gtk/gvfs/exec_spaw/4	2
denjo	1702	0.0	0.0	378340	6524	?	Sl	12月11	0:00	/usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes	1
denjo	1707	0.0	0.0	313060	10160	?	Ssl	12月11	0:00	/usr/libexec/gvfs-udisks2-volume-monitor	1
denjo	1716	0.0	0.0	234500	6188	?	Ssl	12月11	0:00	/usr/libexec/gvfs-goa-volume-monitor	1
denjo	1720	0.0	0.2	552124	34884	?	Sl	12月11	0:00	/usr/libexec/goa-daemon	1
denjo	1728	0.0	0.0	313496	8936	?	Sl	12月11	0:00	/usr/libexec/goa-identity-service	1
denjo	1737	0.0	0.0	315348	9000	?	Ssl	12月11	0:00	/usr/libexec/gvfs-afc-volume-monitor	1
denjo	1742	0.0	0.0	234296	6320	?	Ssl	12月11	0:00	/usr/libexec/gvfs-mtp-volume-monitor	1
denjo	1746	0.0	0.0	236572	6896	?	Ssl	12月11	0:00	/usr/libexec/gvfs-gphoto2-volume-monitor	1
denjo	1859	0.0	0.0	305412	6664	?	Ssl	12月11	0:00	/usr/libexec/at-spi-bus-launcher	1
denjo	1864	0.0	0.0	7460	4472	?	S	12月11	0:00	/usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 3	2
denjo	1872	0.0	0.0	88660	4244	?	Ssl	12月11	0:00	/usr/libexec/gnome-session-ctl --monitor	1
denjo	1879	0.0	0.1	483696	16568	?	Ssl	12月11	0:00	/usr/libexec/gnome-session-binary --systemd-service --session=ubuntu	1
denjo	2064	0.0	0.3	645072	60428	?	Sl	12月11	0:00	/usr/libexec/evolution-data-server/evolution-alarm-notify	2
denjo	2067	0.0	0.0	231796	5956	?	Sl	12月11	0:00	/usr/libexec/gsd-disk-utility-notify	2
denjo	3418	0.0	0.3	816464	58536	?	Sl	12月11	0:00	update-notifier	2
denjo	1893	0.1	2.0	4854276	332116	?	Ssl	12月11	3:34	/usr/bin/gnome-shell	1
denjo	1919	0.0	0.0	384784	10560	?	Sl	12月11	0:18	ibus-daemon --panel disable --xim	2
denjo	1923	0.0	0.0	235252	7128	?	Sl	12月11	0:00	/usr/libexec/ibus-dconf	2
denjo	1924	0.0	0.1	274868	32436	?	Sl	12月11	0:06	/usr/libexec/ibus-extension-gtk3	2
denjo	2200	0.0	0.0	313688	12456	?	Sl	12月11	0:05	/usr/lib/ibus-mozc/ibus-engine-mozc --ibus	2
denjo	2203	0.0	0.1	74556	29248	?	SLl	12月11	0:00	/usr/lib/mozc/mozc_server	3
denjo	15962	0.0	0.0	161420	7036	?	Sl	12月11	0:00	/usr/libexec/ibus-engine-simple	2
denjo	2352	0.0	1.2	38794504	201072	?	SLl	12月11	1:21	/usr/share/code/code --unity-launch --enable-crashpad	2
denjo	2356	0.0	0.2	33770960	48364	?	S	12月11	0:00	/usr/share/code/code --type=zygote --no-zygote-sandbox --enable-crashpad --enable-crashpad	2
denjo	2390	0.1	0.8	34079108	144216	?	Sl	12月11	3:40	/usr/share/code/code --type=gpu-process --enable-crashpad --crashpad-handler-pid=2377 --enable-crash-reporter=af4894b5-2339-45ea-af03-a3d6d9ca834b,no_channel --user-data-dir=/home/denjo/.config/Code --gpu-preferences=WAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAABAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=0,i,9065327922736091235,16293238121792723526,131072 --enable-features=AutoDisableAccessibility --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess	3
denjo	2357	0.0	0.2	33770948	47372	?	S	12月11	0:00	/usr/share/code/code --type=zygote --enable-crashpad --enable-crashpad	2
denjo	2363	0.0	0.0	33770976	12120	?	S	12月11	0:00	/usr/share/code/code --type=zygote --enable-crashpad --enable-crashpad	3
denjo	2416	0.0	0.4	33836820	67588	?	Sl	12月11	0:09	/usr/share/code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=ja --service-sandbox-type=none --enable-crashpad --crashpad-handler-pid=2377 --enable-crash-reporter=af4894b5-2339-45ea-af03-a3d6d9ca834b,no_channel --user-data-dir=/home/denjo/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9065327922736091235,16293238121792723526,131072 --enable-features=AutoDisableAccessibility --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --enable-crashpad	2
denjo	2473	0.4	2.3	57197700	385484	?	Sl	12月11	9:33	/usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=2377 --enable-crash-reporter=af4894b5-2339-45ea-af03-a3d6d9ca834b,no_channel --user-data-dir=/home/denjo/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --no-sandbox --no-zygote --enable-blink-features=HighlightAPI --lang=ja --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --launch-time-ticks=34554238 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9065327922736091235,16293238121792723526,131072 --enable-features=AutoDisableAccessibility --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:d9999bc5-07ca-426e-b87e-058437f9b124 --enable-crashpad	2
denjo	2801	0.0	0.9	46686064	150276	?	Sl	12月11	0:51	/usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=2377 --enable-crash-reporter=af4894b5-2339-45ea-af03-a3d6d9ca834b,no_channel --user-data-dir=/home/denjo/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --no-sandbox --no-zygote --node-integration-in-worker --lang=ja --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --launch-time-ticks=36136881 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9065327922736091235,16293238121792723526,131072 --enable-features=AutoDisableAccessibility --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:4ba6c326-01df-40dc-b783-90c434ac6679 --vscode-window-kind=shared-process --enable-crashpad	2
denjo	2900	0.0	0.5	38194388	88112	?	Sl	12月11	0:17	/usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/out/bootstrap-fork --type=ptyHost --logsPath /home/denjo/.config/Code/logs/20221211T022805	3
denjo	3269	0.0	0.0	10852	6548	pts/0	Ss+	12月11	0:00	/bin/bash --init-file /usr/share/code/resources/app/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh	4
denjo	21239	0.0	0.0	9680	5336	pts/1	Ss	13:45	0:00	/bin/bash --init-file /usr/share/code/resources/app/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh	4
denjo	23558	0.6	0.0	92404	11568	pts/1	Sl+	14:15	0:00	/usr/bin/python3 /home/denjo/Infovis/tohoken/B-Tohoken/sunburst/server/server.py	5
denjo	23586	0.0	0.0	10568	3972	pts/1	R+	14:15	0:00	ps auxf	6
denjo	23578	0.0	0.0	2608	596	?	S	14:15	0:00	/bin/sh -c "/usr/share/code/resources/app/out/vs/base/node/cpuUsage.sh" 21239 23558	4
denjo	23579	0.0	0.0	7924	3380	?	S	14:15	0:00	/bin/bash /usr/share/code/resources/app/out/vs/base/node/cpuUsage.sh 21239 23558	5
denjo	23583	0.0	0.0	6508	576	?	S	14:15	0:00	sleep 1	6
denjo	3183	0.0	0.5	38185756	90000	?	Sl	12月11	0:05	/usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/out/bootstrap-fork --type=fileWatcher	3
denjo	3175	0.0	1.1	38182880	192712	?	Sl	12月11	0:30	/usr/share/code/code --ms-enable-electron-run-as-node --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost --skipWorkspaceStorageLock	2
denjo	3231	0.0	1.1	38140208	190164	?	Sl	12月11	1:04	/usr/share/code/code --ms-enable-electron-run-as-node /home/denjo/.vscode/extensions/ms-python.vscode-pylance-2022.5.1/dist/server.bundle.js --cancellationReceive=file:900d2ef0012c343b1251f61fc2109d1169c97888c8 --node-ipc --clientProcessId=3175	3
denjo	14033	0.0	0.7	38136104	129896	?	Sl	12月11	0:04	/usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/extensions/html-language-features/server/dist/node/htmlServerMain --node-ipc --clientProcessId=3175	3
denjo	17482	0.3	0.9	38136104	156752	?	Sl	13:20	0:10	/usr/share/code/code --ms-enable-electron-run-as-node --max-old-space-size=3072 /usr/share/code/resources/app/extensions/node_modules/typescript/lib/tsserver.js --serverMode partialSemantic --useInferredProjectPerProjectRoot --disableAutomaticTypingAcquisition --cancellationPipeName /tmp/vscode-typescript1000/16fc3e83603077fa5efb/tscancellation-8e347cf245092cda79af.tmp* --locale en --noGetErrOnBackgroundUpdate --validateDefaultNpmLocation --useNodeIpc	3
denjo	17483	1.3	1.2	38168888	196116	?	Sl	13:20	0:43	/usr/share/code/code --ms-enable-electron-run-as-node --max-old-space-size=3072 /usr/share/code/resources/app/extensions/node_modules/typescript/lib/tsserver.js --useInferredProjectPerProjectRoot --enableTelemetry --cancellationPipeName /tmp/vscode-typescript1000/16fc3e83603077fa5efb/tscancellation-99d078317a76cf7c6f46.tmp* --locale en --noGetErrOnBackgroundUpdate --validateDefaultNpmLocation --useNodeIpc	3
denjo	17502	0.1	0.5	38168888	94920	?	Sl	13:20	0:03	/usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/extensions/node_modules/typescript/lib/typingsInstaller.js --globalTypingsCacheLocation /home/denjo/.cache/typescript/4.9 --enableTelemetry --typesMapLocation /usr/share/code/resources/app/extensions/node_modules/typescript/lib/typesMap.json --validateDefaultNpmLocation	4
denjo	22627	0.0	0.4	38136104	75760	?	Sl	14:02	0:00	/usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/extensions/css-language-features/server/dist/node/cssServerMain --node-ipc --clientProcessId=3175	3
denjo	18854	1.0	2.6	4001920	435088	?	Sl	13:27	0:29	/usr/lib/thunderbird/thunderbird	2
denjo	18988	0.0	0.5	2440444	92848	?	Sl	13:27	0:00	/usr/lib/thunderbird/thunderbird -contentproc -childID 1 -isForBrowser -prefsLen 12263 -prefMapSize 233343 -jsInitLen 277276 -parentBuildID 20221101185644 -appDir /usr/lib/thunderbird 18854 true tab	3
denjo	19074	0.0	0.6	2454112	113528	?	Sl	13:27	0:00	/usr/lib/thunderbird/thunderbird -contentproc -childID 3 -isForBrowser -prefsLen 14104 -prefMapSize 233343 -jsInitLen 277276 -parentBuildID 20221101185644 -appDir /usr/lib/thunderbird 18854 true tab	3
denjo	1926	0.0	0.1	197012	28888	?	Sl	12月11	0:00	/usr/libexec/ibus-x11 --kill-daemon	1
denjo	1928	0.0	0.0	235196	7360	?	Sl	12月11	0:00	/usr/libexec/ibus-portal	1
denjo	1942	0.0	0.0	162832	7708	?	Sl	12月11	0:02	/usr/libexec/at-spi2-registryd --use-gnome-session	1
denjo	1946	0.0	0.0	234320	6284	?	Ssl	12月11	0:00	/usr/libexec/xdg-permission-store	1
denjo	1951	0.0	0.1	581092	20416	?	Sl	12月11	0:00	/usr/libexec/gnome-shell-calendar-server	1
denjo	1957	0.0	0.1	1069232	26272	?	Ssl	12月11	0:00	/usr/libexec/evolution-source-registry	1
denjo	1966	0.0	0.1	1378380	31368	?	Ssl	12月11	0:00	/usr/libexec/evolution-calendar-factory	1
denjo	1970	0.0	0.0	156344	5932	?	Sl	12月11	0:00	/usr/libexec/dconf-service	1
denjo	1979	0.0	0.1	819676	30516	?	Ssl	12月11	0:00	/usr/libexec/evolution-addressbook-factory	1
denjo	1996	0.0	0.1	2929016	27280	?	Sl	12月11	0:00	/usr/bin/gjs /usr/share/gnome-shell/org.gnome.Shell.Notifications	1
denjo	2018	0.0	0.0	308440	6632	?	Ssl	12月11	0:00	/usr/libexec/gsd-a11y-settings	1
denjo	2019	0.0	0.1	642976	31424	?	Ssl	12月11	0:00	/usr/libexec/gsd-color	1
denjo	2020	0.0	0.1	372392	16512	?	Ssl	12月11	0:00	/usr/libexec/gsd-datetime	1
denjo	2022	0.0	0.0	310640	8068	?	Ssl	12月11	0:00	/usr/libexec/gsd-housekeeping	1
denjo	2023	0.0	0.1	345280	29332	?	Ssl	12月11	0:00	/usr/libexec/gsd-keyboard	1
denjo	2024	0.0	0.1	900464	31988	?	Ssl	12月11	0:00	/usr/libexec/gsd-media-keys	1
denjo	2029	0.0	0.2	759880	32972	?	Ssl	12月11	0:00	/usr/libexec/gsd-power	1
denjo	2030	0.0	0.0	247240	11768	?	Ssl	12月11	0:00	/usr/libexec/gsd-print-notifications	1
denjo	2035	0.0	0.0	455736	6116	?	Ssl	12月11	0:00	/usr/libexec/gsd-rfkill	1
denjo	2037	0.0	0.0	234144	6220	?	Ssl	12月11	0:00	/usr/libexec/gsd-screensaver-proxy	1
denjo	2039	0.0	0.0	463696	11352	?	Ssl	12月11	0:00	/usr/libexec/gsd-sharing	1
denjo	2040	0.0	0.0	313948	8368	?	Ssl	12月11	0:00	/usr/libexec/gsd-smartcard	1
denjo	2042	0.0	0.0	318128	9364	?	Ssl	12月11	0:00	/usr/libexec/gsd-sound	1
denjo	2044	0.0	0.0	383756	7456	?	Ssl	12月11	0:00	/usr/libexec/gsd-usb-protection	1
denjo	2047	0.0	0.1	344564	28928	?	Ssl	12月11	0:00	/usr/libexec/gsd-wacom	1
denjo	2052	0.0	0.0	312876	8316	?	Ssl	12月11	0:00	/usr/libexec/gsd-wwan	1
denjo	2054	0.0	0.1	347640	32240	?	Ssl	12月11	0:00	/usr/libexec/gsd-xsettings	1
denjo	2148	0.0	2.1	1552200	352616	?	Sl	12月11	0:12	/snap/snap-store/599/usr/bin/snap-store --gapplication-service	1
denjo	2173	0.0	0.0	529984	6956	?	Ssl	12月11	0:00	/usr/libexec/xdg-document-portal	1
denjo	2195	0.0	0.0	340820	15228	?	Sl	12月11	0:00	/usr/libexec/gsd-printer	1
denjo	2289	0.0	0.0	608976	10756	?	Ssl	12月11	0:00	/usr/libexec/xdg-desktop-portal	1
denjo	2293	0.0	0.1	494268	30460	?	Ssl	12月11	0:00	/usr/libexec/xdg-desktop-portal-gtk	1
denjo	2377	0.0	0.0	33576008	3056	?	Sl	12月11	0:00	/usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/denjo/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=9ed6a034-5634-4f19-889c-9eae39a7d38b&iid=9ed6a034-5634-4f19-889c-9eae39a7d38b&sid=9ed6a034-5634-4f19-889c-9eae39a7d38b --annotation=IsOfficialBuild=1 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.74.0 --annotation=exe=/usr/share/code/code --unity-launch --enable-crashpad --annotation=lsb-release=Ubuntu 20.04.5 LTS --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=19.1.8 --initial-client-fd=45 --shared-client-connection	1
denjo	3415	0.0	0.0	160872	6516	?	Ssl	12月11	0:00	/usr/libexec/gvfsd-metadata	1
denjo	3756	0.6	4.3	8073616	700416	?	Sl	12月11	13:00	/usr/lib/firefox/firefox -new-window	1
denjo	3831	0.0	0.2	204508	44392	?	Sl	12月11	0:00	/usr/lib/firefox/firefox -contentproc -parentBuildID 20221110173214 -prefsLen 27284 -prefMapSize 227290 -appDir /usr/lib/firefox/browser {f1cb7467-820f-4a69-aac6-8bf4cd17f0c0} 3756 true socket	2
denjo	3886	0.0	0.7	2508336	128004	?	Sl	12月11	0:02	/usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 27360 -prefMapSize 227290 -jsInitLen 246704 -parentBuildID 20221110173214 -appDir /usr/lib/firefox/browser {57b39cd8-14e4-45ef-a1f0-9870297478af} 3756 true tab	2
